"","x"
"7519",11.04592375
"7520",10.52058201
"7521",13.45037231
"7522",6.521469223
"7523",7.400127392
"7524",14.47853218
"7525",11.04391656
"7526",5.348611162
"7527",10.35067945
"7528",8.402885435
"7529",8.159931671
"7530",8.73770107
"7531",9.175616653
"7532",8.427832181
"7533",9.521818752
"7534",7.757142529
"7535",6.129347855
"7536",8.494436288
"7537",8.424495533
"7538",8.523216009
"7539",8.121760863
"7540",8.047311917
"7541",12.98922322
"7542",9.3658631
"7543",8.543874501
"7544",8.311690064
"7545",10.80063074
"7546",8.516954691
"7547",8.484275117
"7548",9.509931187
"7549",11.99868854
"7550",8.377856381
"7551",12.61502593
"7552",9.365115298
"7553",8.899159559
"7554",6.98591846
"7555",6.609955001
"7556",11.95744465
"7557",12.04179075
"7558",8.976883893
"7559",8.723588726
"7560",12.26897599
"7561",10.28278194
"7562",14.17484216
"7563",8.551158582
"7564",12.64750572
"7565",11.04441072
"7566",11.16041072
"7567",10.17955622
"7568",7.431200695
"7569",7.642301125
"7570",8.955622914
"7571",8.605255744
"7572",7.88345863
"7573",10.53574304
"7574",10.82818164
"7575",9.871285067
"7576",5.758351027
"7577",9.725129925
"7578",11.74436677
"7579",7.735697493
"7580",8.172085183
"7581",10.41554883
"7582",10.0368614
"7583",9.125710854
"7584",5.687532753
"7585",12.38788409
"7586",11.41350858
"7587",10.37410515
"7588",7.256435917
"7589",7.537593227
"7590",11.83814338
"7591",6.683260488
"7592",12.78980524
"7593",6.929128461
"7594",5.588157774
"7595",12.37329212
"7596",10.3700082
"7597",10.34199051
"7598",10.41458197
"7599",14.17415123
"7600",9.289284767
"7601",10.42657584
"7602",7.990280432
"7603",9.416454068
"7604",11.64124921
"7605",6.568975826
"7606",9.099917603
"7607",9.015452909
"7608",8.882328192
"7609",7.005962281
"7610",8.980329295
"7611",11.89697388
"7612",8.92123936
"7613",12.54876213
"7614",13.35224172
"7615",8.307827393
"7616",5.283501678
"7617",10.47847435
"7618",10.99835922
"7619",10.3318895
"7620",6.356578809
"7621",9.936850385
"7622",6.742039741
"7623",9.160516994
"7624",10.3289063
"7625",8.623210354
"7626",11.36701861
"7627",10.5716615
"7628",6.413265307
"7629",9.082573399
"7630",8.522154342
"7631",12.20212681
"7632",9.707651423
"7633",9.366730451
"7634",9.268631392
"7635",7.541548574
"7636",5.38544461
"7637",12.81610453
"7638",8.940642669
"7639",7.761748212
"7640",11.49337802
"7641",8.974124901
"7642",9.828092005
"7643",10.88355708
"7644",8.625486166
"7645",9.556640347
"7646",10.53969901
"7647",9.020378398
"7648",11.70155863
"7649",5.589532083
"7650",9.971638351
"7651",12.52338991
"7652",12.79041168
"7653",11.29778162
"7654",9.176641987
"7655",10.83778406
"7656",6.246503942
"7657",5.989052771
"7658",9.778928753
"7659",10.29543322
"7660",7.77588813
"7661",5.631782316
"7662",13.75153103
"7663",8.507484493
"7664",10.94299058
"7665",6.910851289
"7666",9.442324525
"7667",10.37585242
"7668",9.661767951
"7669",15.46457854
"7670",7.966746056
"7671",7.174740489
"7672",9.671384852
"7673",12.3261991
"7674",10.87318368
"7675",8.799153725
"7676",12.07246254
"7677",7.727876686
"7678",8.953557992
"7679",6.813546786
"7680",10.3931066
"7681",12.8216981
"7682",11.51817498
"7683",8.413046234
"7684",12.40179779
"7685",12.84234771
"7686",8.053909279
"7687",9.101433172
"7688",12.15629487
"7689",9.427552905
"7690",10.78262369
"7691",12.41330945
"7692",8.844892448
"7693",10.55246026
"7694",11.94872894
"7695",9.842494233
"7696",5.170053857
"7697",11.55213879
"7698",5.140169596
"7699",15.43306657
"7700",11.68742014
"7701",11.63369218
"7702",6.33403037
"7703",8.510246334
"7704",9.987295201
"7705",9.812786283
"7706",9.608073087
"7707",8.596243636
"7708",11.31414031
"7709",13.95364011
"7710",9.442000428
"7711",11.27280604
"7712",9.970174239
"7713",12.09711214
"7714",6.549568216
"7715",8.152197997
"7716",6.770576598
"7717",8.242447827
"7718",10.29572197
"7719",9.616041449
"7720",8.989370209
"7721",9.222316838
"7722",10.2546825
"7723",10.25783674
"7724",9.583719267
"7725",9.223806448
"7726",6.677540315
"7727",7.382526714
"7728",13.60334668
"7729",4.212531775
"7730",8.587449502
"7731",6.515782412
"7732",9.66770374
"7733",10.2573355
"7734",8.691737597
"7735",10.52709733
"7736",11.19563906
"7737",10.85158318
"7738",10.85670878
"7739",12.06826714
"7740",8.642796117
"7741",11.18217568
"7742",15.26448002
"7743",10.05005595
"7744",8.742909073
"7745",8.688934778
"7746",7.368057083
"7747",8.334887343
"7748",10.21392976
"7749",5.903149219
"7750",9.945027937
"7751",11.1323661
"7752",8.496173455
"7753",8.389768623
"7754",7.708452009
"7755",11.33687666
"7756",6.748164635
"7757",10.90225589
"7758",6.746501872
"7759",9.380226852
"7760",9.261712038
"7761",10.13439165
"7762",8.011704949
"7763",9.50529917
"7764",8.782111861
"7765",12.21274682
"7766",10.14385833
"7767",14.67077332
"7768",7.956508886
"7769",9.860891495
"7770",9.579567721
"7771",10.65743098
"7772",10.98033521
"7773",10.92743311
"7774",9.9225687
"7775",5.757193843
"7776",7.917326934
"7777",9.22237348
"7778",8.69960743
"7779",8.547215673
"7780",10.87592074
"7781",10.21676818
"7782",7.821440788
"7783",6.328956591
"7784",9.248287394
"7785",8.556259762
"7786",11.13564552
"7787",9.400336522
"7788",7.651173091
"7789",9.784423717
"7790",11.8567512
"7791",4.877106238
"7792",6.726912051
"7793",9.426844931
"7794",10.53870647
"7795",7.917755099
"7796",9.734798177
"7797",5.822569311
"7798",10.71264476
"7799",10.51231172
"7800",11.49861263
"7801",8.575486178
"7802",10.43291755
"7803",10.24252922
"7804",7.793026878
"7805",8.303613456
"7806",9.201653473
"7807",13.06112284
"7808",5.688964214
"7809",10.82664588
"7810",12.51059303
"7811",10.03038449
"7812",9.098876912
"7813",9.464367458
"7814",10.57761416
"7815",9.597632178
"7816",13.35291138
"7817",9.173330894
"7818",5.43638338
"7819",8.99547905
"7820",7.786111389
"7821",7.911075276
"7822",8.010859275
"7823",11.38946222
"7824",9.811200546
"7825",10.84073561
"7826",9.368009724
"7827",8.983671292
"7828",6.582424673
"7829",8.87103919
"7830",11.10798519
"7831",9.360315581
"7832",7.037015772
"7833",10.30659027
"7834",11.04643876
"7835",8.301425426
"7836",7.098579645
"7837",10.120107
"7838",6.54466111
"7839",9.347862317
"7840",12.96330001
"7841",9.366444554
"7842",9.386824513
"7843",8.955036583
"7844",12.68345486
"7845",12.30163505
"7846",9.5460773
"7847",7.924079119
"7848",10.0820245
"7849",11.26146468
"7850",7.834483056
"7851",9.050972792
"7852",8.305916842
"7853",10.06303911
"7854",10.12185604
"7855",5.810601231
"7856",7.13093793
"7857",3.32350503
"7858",9.314042868
"7859",10.16535688
"7860",10.00925192
"7861",5.517729614
"7862",10.74868661
"7863",7.592374025
"7864",5.770891919
"7865",9.83507275
"7866",8.419443745
"7867",9.223612329
"7868",12.02846901
"7869",12.71141736
"7870",7.664332127
"7871",9.854879543
"7872",9.216001204
"7873",8.753797552
"7874",11.78748432
"7875",12.69165213
"7876",8.572598288
"7877",6.389508557
"7878",9.970137505
"7879",10.17672537
"7880",6.362927538
"7881",4.490142375
"7882",13.04576557
"7883",7.337614533
"7884",14.59609693
"7885",8.420183458
"7886",4.346452948
"7887",8.40247495
"7888",7.173492754
"7889",10.21254587
"7890",7.805055923
"7891",9.856067162
"7892",11.50742547
"7893",8.914553717
"7894",8.169496404
"7895",12.41950141
"7896",7.838615156
"7897",11.39774028
"7898",10.64089146
"7899",9.911252331
"7900",10.29106641
"7901",9.89590917
"7902",9.433940284
"7903",10.97842192
"7904",8.088902616
"7905",10.50303641
"7906",7.67672097
"7907",8.934090722
"7908",10.26055641
"7909",7.240174484
"7910",7.996961195
"7911",10.14973185
"7912",10.50462272
"7913",14.16874509
"7914",12.2371983
"7915",10.86470276
"7916",9.525215946
"7917",8.091880827
"7918",10.26166278
"7919",9.11204082
"7920",7.41576478
"7921",7.982098407
"7922",9.028725035
"7923",9.369845221
"7924",5.888559309
"7925",9.888045151
"7926",6.226109025
"7927",8.518000645
"7928",11.49836191
"7929",11.4467804
"7930",7.294883495
"7931",9.709494291
"7932",10.5143828
"7933",7.474478605
"7934",7.856744637
"7935",7.42299078
"7936",8.254464034
"7937",8.487899595
"7938",7.523850778
"7939",9.541166773
"7940",9.720350452
"7941",7.924949526
"7942",9.572404192
"7943",12.57711823
"7944",9.981954451
"7945",9.744919102
"7946",8.051949238
"7947",9.814190381
"7948",16.5509796
"7949",10.19517826
"7950",7.974429343
"7951",9.646613357
"7952",10.3628046
"7953",7.105355674
"7954",8.909678655
"7955",10.93024951
"7956",8.459327127
"7957",12.32977765
"7958",9.913772089
"7959",12.12874556
"7960",9.410482852
"7961",5.255405252
"7962",9.678115129
"7963",6.874807521
"7964",8.018829254
"7965",12.41597
"7966",9.189293554
"7967",13.72853461
"7968",7.537789586
"7969",9.590515196
"7970",12.0897644
"7971",10.43968641
"7972",10.32631772
"7973",11.89367436
"7974",11.30851785
"7975",11.16509269
"7976",5.080361025
"7977",8.807220738
"7978",9.023081721
"7979",9.3978692
"7980",8.628772201
"7981",8.853416846
"7982",11.38234404
"7983",13.78682885
"7984",11.04062514
"7985",9.70464326
"7986",11.27097891
"7987",8.052842279
"7988",8.565582713
"7989",10.48498776
"7990",5.653565591
"7991",7.129927934
"7992",9.796613899
"7993",10.32361861
"7994",12.77158413
"7995",10.12348883
"7996",5.549747753
"7997",9.006917505
"7998",10.05002796
"7999",11.86821052
"8000",8.262085178
"8001",10.01341047
"8002",9.226747939
"8003",7.97954405
"8004",10.10288631
"8005",9.062279708
"8006",7.985284148
"8007",8.295727694
"8008",8.38023449
"8009",10.16772715
"8010",8.226230374
"8011",9.803598751
"8012",9.943388039
"8013",11.82170883
"8014",8.459594935
"8015",9.778242462
"8016",9.774698402
"8017",10.20951685
"8018",11.19355273
"8019",9.6274603
"8020",11.56295821
"8021",12.31268034
"8022",11.02213627
"8023",11.45748102
"8024",9.691936347
"8025",10.02248692
"8026",10.4646619
"8027",10.21059411
"8028",9.879528051
"8029",8.178159546
"8030",9.006759855
"8031",12.18182878
"8032",9.829077165
"8033",7.875114314
"8034",8.095765504
"8035",10.88367235
"8036",12.94245428
"8037",8.6337267
"8038",6.82812204
"8039",8.014363446
"8040",7.164232422
"8041",12.44763587
"8042",10.74898167
"8043",11.45231868
"8044",7.161467568
"8045",8.582399791
"8046",9.94750712
"8047",8.219409045
"8048",9.561756137
"8049",11.72500981
"8050",8.742726703
"8051",13.91722816
"8052",8.132486436
"8053",11.11743519
"8054",7.899969273
"8055",7.535146948
"8056",11.28296629
"8057",9.037264607
"8058",11.36574266
"8059",7.928837982
"8060",11.1402146
"8061",10.15665259
"8062",9.537063591
"8063",7.779740673
"8064",9.006957932
"8065",8.748193806
"8066",10.92442266
"8067",13.1952843
"8068",11.53226597
"8069",6.10458512
"8070",9.944037834
"8071",11.98809078
"8072",12.46558925
"8073",8.546152827
"8074",11.66589004
"8075",7.563997814
"8076",9.394815334
"8077",5.25306339
"8078",11.92215145
"8079",8.429188969
"8080",6.146731814
"8081",7.616772358
"8082",8.246603854
"8083",11.84348961
"8084",8.807993119
"8085",7.642455277
"8086",10.93843429
"8087",10.73990394
"8088",6.93895335
"8089",12.00184075
"8090",9.578999365
"8091",10.85941519
"8092",8.436291318
"8093",7.610779167
"8094",8.842858391
"8095",11.48463537
"8096",9.874913789
"8097",9.200561184
"8098",9.119580877
"8099",9.020278753
"8100",12.42434753
"8101",10.0821584
"8102",9.679517057
"8103",5.708141447
"8104",13.29565828
"8105",8.80283856
"8106",11.5288857
"8107",8.829339839
"8108",10.94154573
"8109",14.05565488
"8110",7.871269016
"8111",7.101661995
"8112",9.431526883
"8113",7.523997305
"8114",9.426080918
"8115",6.927148894
"8116",10.41418587
"8117",8.870851516
"8118",8.693952229
"8119",7.495821469
"8120",8.975655458
"8121",8.996473635
"8122",8.884391271
"8123",9.972428856
"8124",9.098065856
"8125",8.285124746
"8126",8.976242659
"8127",6.438601951
"8128",9.373715381
"8129",10.33330014
"8130",11.46989649
"8131",8.186089012
"8132",7.584127596
"8133",14.20274112
"8134",11.88348626
"8135",5.901110534
"8136",11.35310787
"8137",11.34646763
"8138",7.432007021
"8139",10.70085154
"8140",7.63055643
"8141",6.568070376
"8142",8.462802631
"8143",8.435699752
"8144",10.53885989
"8145",10.38904918
"8146",10.87635168
"8147",6.93950889
"8148",10.86773268
"8149",8.969929035
"8150",7.277129811
"8151",10.54573732
"8152",11.89552842
"8153",11.38598641
"8154",8.971154801
"8155",9.824999086
"8156",11.17816005
"8157",10.39326687
"8158",12.37735511
"8159",7.495818207
"8160",6.802467777
"8161",9.814350993
"8162",7.731686745
"8163",12.21945601
"8164",4.76749573
"8165",10.44932014
"8166",11.81113115
"8167",11.53073012
"8168",6.835898434
"8169",7.283785094
"8170",11.70302392
"8171",9.365964425
"8172",11.42699951
"8173",8.206683389
"8174",7.534399738
"8175",10.19446568
"8176",6.986001021
"8177",8.82074657
"8178",7.592733761
"8179",10.00918459
"8180",8.257234472
"8181",11.2734915
"8182",7.515734978
"8183",7.269333076
"8184",10.86676838
"8185",10.9369354
"8186",12.4192364
"8187",10.52415498
"8188",9.949402146
"8189",10.75587843
"8190",8.497962957
"8191",10.18832168
"8192",9.378209281
"8193",8.794333485
"8194",9.836029197
"8195",10.56122437
"8196",10.80245548
"8197",7.869932714
"8198",9.829227876
"8199",10.61543915
"8200",10.83315768
"8201",10.41437622
"8202",12.94995673
"8203",11.03272973
"8204",6.158683614
"8205",9.417066249
"8206",8.763042674
"8207",10.90030673
"8208",12.57078187
"8209",11.7623875
"8210",10.24242294
"8211",9.430261394
"8212",8.506431146
"8213",10.97146634
"8214",7.1961082
"8215",8.183633127
"8216",8.598734031
"8217",10.58282841
"8218",7.170730213
"8219",8.619181968
"8220",7.568923831
"8221",11.07724749
"8222",11.31644928
"8223",9.836313118
"8224",10.08830421
"8225",11.8046846
"8226",9.691818789
"8227",9.93933755
"8228",7.701409643
"8229",7.737135116
"8230",8.565495567
"8231",8.795625746
"8232",9.066935471
"8233",9.843946274
"8234",6.395882869
"8235",8.965348791
"8236",5.247471794
"8237",10.36640284
"8238",10.3241063
"8239",9.92902134
"8240",8.918494091
"8241",7.559134356
"8242",10.80520587
"8243",10.85590381
"8244",7.623152795
"8245",13.13120725
"8246",5.841999832
"8247",9.819498745
"8248",10.00344661
"8249",10.40644279
"8250",10.59150097
"8251",10.71082681
"8252",10.64976572
"8253",8.174944103
"8254",10.97866998
"8255",7.757097247
"8256",10.72309606
"8257",10.67456184
"8258",10.48939519
"8259",11.11386101
"8260",9.55916801
"8261",7.98481516
"8262",10.83755617
"8263",12.72163074
"8264",10.59408939
"8265",12.00972826
"8266",10.38216184
"8267",7.864188172
"8268",11.87498264
"8269",9.945811196
"8270",11.43452061
"8271",12.39515823
"8272",10.73357954
"8273",10.96814141
"8274",6.607910632
"8275",10.013861
"8276",8.478184854
"8277",8.861753347
"8278",11.90572076
"8279",8.182525977
"8280",7.214852943
"8281",9.727858054
"8282",8.117630146
"8283",8.457883356
"8284",9.750153925
"8285",7.020521528
"8286",11.28798703
"8287",11.25520467
"8288",8.558369976
"8289",10.4178211
"8290",9.87172324
"8291",9.739302017
"8292",5.866812913
"8293",11.63007742
"8294",9.634844771
"8295",8.903557599
"8296",11.03702873
"8297",11.45650044
"8298",13.20182315
"8299",12.65066832
"8300",8.770626085
"8301",11.29114884
"8302",12.52492782
"8303",9.258702431
"8304",11.41878766
"8305",8.192282953
"8306",9.67908419
"8307",10.23437582
"8308",8.954067591
"8309",8.749830916
"8310",8.747938397
"8311",10.08059411
"8312",7.616269321
"8313",10.65821612
"8314",8.788776755
"8315",4.864234869
"8316",7.964950534
"8317",9.869010723
"8318",10.22270908
"8319",8.832496089
"8320",11.12957208
"8321",9.278313752
"8322",9.373621666
"8323",7.940557574
"8324",7.759601046
"8325",9.702312793
"8326",7.779182412
"8327",11.30148814
"8328",8.123904709
"8329",10.23562715
"8330",5.470950144
"8331",5.582262463
"8332",7.15774393
"8333",8.299944714
"8334",10.04132313
"8335",5.833849312
"8336",7.520297861
"8337",8.921934682
"8338",9.822590906
"8339",8.024741913
"8340",8.464359356
"8341",7.364185239
"8342",7.823600917
"8343",11.47357564
"8344",9.645463031
"8345",4.723716582
"8346",8.613307225
"8347",11.41934319
"8348",9.8797512
"8349",9.679848244
"8350",10.69415647
"8351",9.890215841
"8352",7.216021108
"8353",10.60308416
"8354",13.01982232
"8355",6.654821028
"8356",9.765753637
"8357",10.40061709
"8358",7.649594867
"8359",7.764961318
"8360",9.267445255
"8361",9.109690936
"8362",11.45472722
"8363",7.609074822
"8364",7.017470584
"8365",8.337649252
"8366",8.584949224
"8367",8.82684309
"8368",13.10464129
"8369",7.530422536
"8370",12.76878867
"8371",5.970339304
"8372",4.273243467
"8373",9.807944319
"8374",10.06700347
"8375",10.74559672
"8376",10.05164277
"8377",11.17969159
"8378",10.94050534
"8379",6.119437549
"8380",7.790414119
"8381",11.05421449
"8382",7.973397448
"8383",11.69087545
"8384",10.10716263
"8385",11.17693077
"8386",10.34796214
"8387",9.372803009
"8388",10.61759256
"8389",8.794544179
"8390",10.45784936
"8391",6.631239046
"8392",6.198830292
"8393",6.70765897
"8394",11.15503842
"8395",9.933932717
"8396",10.57839473
"8397",8.826780983
"8398",8.756292136
"8399",8.662341855
"8400",10.73907093
"8401",6.165316337
"8402",13.20175008
"8403",8.089575889
"8404",9.375747384
"8405",9.688536118
"8406",9.286149121
"8407",11.95925438
"8408",9.192701172
"8409",8.944252574
"8410",9.437526977
"8411",8.006508525
"8412",7.561538222
"8413",7.883305211
"8414",7.102081942
"8415",8.525585881
"8416",8.550736726
"8417",7.548089741
"8418",10.19499965
"8419",9.334373706
"8420",9.110946085
"8421",11.56245798
"8422",12.13241679
"8423",9.75468467
"8424",10.71886287
"8425",11.14557642
"8426",8.613437219
"8427",12.03351168
"8428",8.221929684
"8429",8.651400718
"8430",8.899695056
"8431",11.67145721
"8432",10.42947002
"8433",9.625790263
"8434",7.586261503
"8435",8.691720521
"8436",10.7372029
"8437",12.32816581
"8438",10.78038579
"8439",7.905305142
"8440",9.352524132
"8441",8.339183795
"8442",12.33554154
"8443",11.77352473
"8444",10.62140618
"8445",9.442842359
"8446",13.15381598
"8447",10.6096174
"8448",11.55791523
"8449",8.065150882
"8450",11.30385912
"8451",9.098031124
"8452",7.374862835
"8453",11.27363619
"8454",10.9461761
"8455",10.14580694
"8456",8.540242959
"8457",9.358130885
"8458",8.40562459
"8459",11.59685649
"8460",9.639670558
"8461",10.53218702
"8462",8.559558126
"8463",13.5262827
"8464",5.27818785
"8465",10.39913931
"8466",9.952258865
"8467",11.27847825
"8468",7.880244825
"8469",8.378342073
"8470",11.21918973
"8471",14.15458183
"8472",9.010238888
"8473",6.739795816
"8474",7.660976474
"8475",9.688004339
"8476",6.629184526
"8477",11.78332521
"8478",11.33089073
"8479",8.256848694
"8480",9.037541016
"8481",10.59123504
"8482",6.958767458
"8483",11.40603799
"8484",5.74795088
"8485",8.185304827
"8486",9.580706911
"8487",11.84649432
"8488",7.568370295
"8489",10.79538773
"8490",10.63407517
"8491",12.10864246
"8492",8.079560929
"8493",9.517808361
"8494",7.770622103
"8495",6.71027575
"8496",8.283639031
"8497",8.595568828
"8498",13.46046758
"8499",15.05030357
"8500",8.594635995
"8501",7.502118797
"8502",8.111360719
"8503",7.022924081
"8504",6.309679346
"8505",10.92395654
"8506",10.48583869
"8507",11.12927871
"8508",3.484622206
"8509",8.277581304
"8510",6.729926154
"8511",11.0161587
"8512",7.833708367
"8513",11.24138759
"8514",10.57264697
"8515",9.695098736
"8516",12.19323927
"8517",9.138761318
"8518",10.01397417
"8519",12.29419648
"8520",6.760594188
"8521",7.586526429
"8522",6.658683522
"8523",12.55440889
"8524",7.579656843
"8525",14.52261539
"8526",7.91824374
"8527",11.6878456
"8528",13.22970617
"8529",8.489443083
"8530",8.389787867
"8531",4.234241992
"8532",7.984287039
"8533",11.42543213
"8534",14.03432746
"8535",8.932750222
"8536",7.269319868
"8537",5.152283073
"8538",10.56046399
"8539",13.84310685
"8540",12.50366285
"8541",9.894110583
"8542",8.194695355
"8543",9.196892359
"8544",10.25447374
"8545",15.18904701
"8546",10.10177692
"8547",8.767161499
"8548",9.397540187
"8549",10.54964798
"8550",12.59834001
"8551",10.187402
"8552",10.07622595
"8553",8.897888148
"8554",11.22581395
"8555",7.583056802
"8556",11.68287201
"8557",11.93989782
"8558",8.396439653
"8559",10.21971951
"8560",6.8527672
"8561",9.957688209
"8562",6.334507666
"8563",9.049717981
"8564",11.42475261
"8565",10.18312494
"8566",10.66292211
"8567",9.808310633
"8568",7.266320169
"8569",6.841009027
"8570",7.968753677
"8571",7.854812667
"8572",8.212579079
"8573",5.953642748
"8574",8.224086408
"8575",7.295691479
"8576",12.01829837
"8577",9.396679722
"8578",9.464434835
"8579",11.5358238
"8580",10.65109859
"8581",10.24744788
"8582",8.320250491
"8583",9.75712449
"8584",10.83797364
"8585",12.8044173
"8586",12.27581043
"8587",9.164985023
"8588",11.2519393
"8589",12.76639595
"8590",10.53946447
"8591",10.89287549
"8592",9.932956997
"8593",7.598680041
"8594",11.83524762
"8595",11.4981711
"8596",6.832266822
"8597",9.39733192
"8598",11.39024721
"8599",11.215188
"8600",11.96443585
"8601",11.94496147
"8602",9.272114191
"8603",8.809111511
"8604",11.54089191
"8605",6.128660281
"8606",11.29235578
"8607",10.63552931
"8608",9.095168103
"8609",10.60052836
"8610",9.76810351
"8611",9.990722731
"8612",9.763166757
"8613",10.92808688
"8614",8.953736336
"8615",8.356301703
"8616",11.35734182
"8617",8.642288218
"8618",10.44231583
"8619",9.718645335
"8620",9.177231708
"8621",8.451733084
"8622",9.206699176
"8623",13.56185273
"8624",12.77754107
"8625",9.056899636
"8626",8.21320725
"8627",11.67430261
"8628",7.972148381
"8629",9.719999629
"8630",7.403538242
"8631",9.448225882
"8632",10.49791448
"8633",10.62548062
"8634",8.193955344
"8635",9.613025974
"8636",10.37034217
"8637",12.08427314
"8638",5.784675572
"8639",7.338381414
"8640",7.255026065
"8641",12.21158466
"8642",7.205161747
"8643",10.90116305
"8644",8.877572213
"8645",11.12231664
"8646",9.722740634
"8647",11.2884285
"8648",8.118034072
"8649",6.694202351
"8650",7.832989357
"8651",12.16674583
"8652",8.527110177
"8653",7.611353409
"8654",12.64313146
"8655",6.910172923
"8656",10.59560825
"8657",10.95445854
"8658",9.576535539
"8659",9.85218425
"8660",11.09196362
"8661",7.190824263
"8662",11.98471947
"8663",13.94976858
"8664",10.24974078
"8665",7.228149571
"8666",8.180289675
"8667",11.52566271
"8668",7.016625152
"8669",6.71284299
"8670",10.18027531
"8671",12.50101144
"8672",11.13734059
"8673",13.24074399
"8674",8.85374415
"8675",8.129646663
"8676",7.658133395
"8677",9.836282637
"8678",10.5414252
"8679",6.264409678
"8680",10.68598546
"8681",12.85408202
"8682",9.889548118
"8683",13.20056715
"8684",12.47515422
"8685",11.55947935
"8686",9.521174012
"8687",8.854213288
"8688",11.57118414
"8689",10.4954123
"8690",11.37294758
"8691",11.58208788
"8692",10.25799025
"8693",9.500299941
"8694",8.738546896
"8695",8.377353489
"8696",6.812377119
"8697",10.28993305
"8698",9.733432726
"8699",7.009807262
"8700",8.680460707
"8701",6.966972681
"8702",10.32248766
"8703",12.38502287
"8704",10.3317893
"8705",11.36571096
"8706",6.351869641
"8707",8.404439065
"8708",8.148066885
"8709",9.133065296
"8710",4.463877493
"8711",7.932845298
"8712",9.920821499
"8713",8.956784219
"8714",7.999652093
"8715",11.59479278
"8716",10.15477743
"8717",8.677987717
"8718",8.489609763
"8719",6.394188427
"8720",9.369884414
"8721",9.298726598
"8722",9.759108417
"8723",12.35590641
"8724",10.43335585
"8725",12.7091572
"8726",9.006748062
"8727",11.65444306
"8728",8.165655522
"8729",10.49126269
"8730",8.785730192
"8731",11.68395514
"8732",9.178809806
"8733",9.579349642
"8734",11.81856106
"8735",7.675859792
"8736",4.579226635
"8737",11.95072499
"8738",14.26296082
"8739",10.96992826
"8740",9.376408102
"8741",8.26441258
"8742",8.97355137
"8743",9.427688482
"8744",10.06583172
"8745",10.74060022
"8746",12.98668739
"8747",10.1209184
"8748",9.183061524
"8749",10.50517056
"8750",10.33824602
"8751",10.26536719
"8752",10.06243432
"8753",9.204468848
"8754",7.332379196
"8755",10.51005525
"8756",11.5687798
"8757",11.49818196
"8758",9.319415985
"8759",8.943285125
"8760",5.554039135
"8761",9.556855273
"8762",10.41982298
"8763",8.490235424
"8764",10.74282408
"8765",9.644313583
"8766",8.675505105
"8767",10.23354357
"8768",13.21254311
"8769",15.20014179
"8770",9.760578187
"8771",11.69487531
"8772",11.22884185
"8773",11.59870993
"8774",8.491331487
"8775",8.389546031
"8776",8.183934394
"8777",7.137366645
"8778",6.069061043
"8779",6.511341625
"8780",10.04491653
"8781",9.629055911
"8782",6.878022176
"8783",9.511961435
"8784",3.509626134
"8785",9.613873273
"8786",14.64507786
"8787",12.38667614
"8788",8.036785472
"8789",10.30808958
"8790",8.687878489
"8791",8.962171784
"8792",10.26850774
"8793",6.338254332
"8794",10.56657953
"8795",10.88843745
"8796",6.393999593
"8797",8.984089586
"8798",9.174338057
"8799",13.94816243
"8800",9.278522826
"8801",7.320882623
"8802",9.595321174
"8803",9.94363607
"8804",8.593424178
"8805",9.148794375
"8806",10.27706631
"8807",9.456441927
"8808",9.246609861
"8809",6.837422257
"8810",13.24596415
"8811",6.046647397
"8812",7.961088875
"8813",8.769869673
"8814",10.48822204
"8815",12.52071512
"8816",9.054525265
"8817",10.62347681
"8818",12.10724726
"8819",7.278652503
"8820",10.01228454
"8821",11.91859267
"8822",11.2851729
"8823",9.205631513
"8824",9.392316583
"8825",9.084364418
"8826",9.283314771
"8827",6.379796078
"8828",7.76694212
"8829",8.215179074
"8830",11.52805953
"8831",6.829491364
"8832",11.62164765
"8833",9.199573494
"8834",7.533847247
"8835",6.482097965
"8836",7.453509942
"8837",8.355393576
"8838",9.665243605
"8839",12.56297283
"8840",8.101104723
"8841",11.29581413
"8842",10.32536544
"8843",10.70662464
"8844",9.511627837
"8845",10.76181456
"8846",9.412135781
"8847",7.13634974
"8848",9.204044522
"8849",11.22381965
"8850",8.70457496
"8851",9.369879092
"8852",9.355689906
"8853",10.85236826
"8854",8.333123616
"8855",10.99281564
"8856",6.72611967
"8857",9.494358239
"8858",7.927340751
"8859",11.27840376
"8860",7.207791863
"8861",9.793277426
"8862",6.289896516
"8863",9.37203682
"8864",8.624579546
"8865",11.15942755
"8866",14.41720951
"8867",7.390503412
"8868",8.418069595
"8869",8.418474917
"8870",10.05859291
"8871",9.569232322
"8872",10.31867129
"8873",8.402778733
"8874",10.8404848
"8875",9.105363456
"8876",7.587487874
"8877",9.890075586
"8878",6.675237859
"8879",9.452834875
"8880",9.404979934
"8881",6.889164619
"8882",7.578584327
"8883",8.630372956
"8884",10.26393788
"8885",9.819914596
"8886",10.22693245
"8887",6.357675158
"8888",10.03438026
"8889",8.278243397
"8890",9.247970369
"8891",10.42689111
"8892",10.06996021
"8893",13.01693021
"8894",11.43502612
"8895",8.560577718
"8896",10.5625512
"8897",9.309065407
"8898",7.133180696
"8899",8.510429909
"8900",7.435221656
"8901",9.95912006
"8902",10.50177846
"8903",12.34851219
"8904",7.788866976
"8905",7.304574009
"8906",8.120632047
"8907",6.387883363
"8908",6.92902208
"8909",8.765616473
"8910",10.56075787
"8911",12.05437962
"8912",9.1110574
"8913",8.484858502
"8914",9.518938362
"8915",10.63459385
"8916",11.59166143
"8917",13.00464242
"8918",9.628968863
